recordid,hoursstudied,attendance,parentalinvolvement,accesstoresources,extracurricularactivities,sleephours,previousscores,motivationlevel,internetaccess,tutoringsessions,familyincome,teacherquality,schooltype,peerinfluence,physicalactivity,learningdisabilities,parentaleducationlevel,distancefromhome,gender,examscore,hoursstudiedminmax,hoursstudiedz,attendanceminmax,attendancez,sleephoursminmax,sleephoursz,previousscoresminmax,previousscoresz,tutoringsessionsminmax,tutoringsessionsz,physicalactivityminmax,physicalactivityz,examscoreminmax,examscorez
5286,22,82,1,1,0,8,79,0,0,2,0,0,Public,-1,1,0,College,1,Female,69,0.48837209302325581395,0.33797494704830112509,0.55000000000000000000,0.17515100450141731382,0.66666666666666666667,0.66134904657502703628,0.58000000000000000000,0.27288386058802626889,0.25000000000000000000,0.41141994648827009058,0.16666666666666666667,-1.90802054414036339721,0.30434782608695652174,0.45350492328196685637
5287,13,75,-1,1,1,6,100,1,1,1,0,0,Public,1,3,0,Postgraduate,1,Male,67,0.27906976744186046512,-1.1643801606988118,0.37500000000000000000,-0.43104212632145549149,0.33333333333333333333,-0.70093720462410120756,1.00000000000000000000,1.7312390337259540,0.12500000000000000000,-0.40121132001337434141,0.50000000000000000000,0.03140895357277217056,0.26086956521739130435,-0.06057366093763596862
5288,28,96,0,0,0,4,98,1,1,5,-1,0,Public,0,5,1,High School,-1,Male,73,0.62790697674418604651,1.3395450188797098,0.90000000000000000000,1.3875372661471629,0.00000000000000000000,-2.0632234558232295,0.96000000000000000000,1.5923480648556752,0.62500000000000000000,2.8493137459932034,0.83333333333333333333,1.9708384512859077,0.39130434782608695652,1.4816620917211725
5289,16,78,-1,0,0,6,96,1,1,0,0,0,Public,1,1,0,Postgraduate,1,Female,66,0.34883720930232558140,-0.66359512478310751298,0.45000000000000000000,-0.17124507025451000350,0.33333333333333333333,-0.70093720462410120756,0.92000000000000000000,1.4534570959853964,0.00000000000000000000,-1.21384258651501877340,0.16666666666666666667,-1.90802054414036339721,0.23913043478260869565,-0.31761295304743738111
5290,25,73,1,0,0,6,54,1,1,2,0,0,Public,0,4,0,High School,0,Female,67,0.55813953488372093023,0.83875998296400544412,0.32500000000000000000,-0.60424016369941915015,0.33333333333333333333,-0.70093720462410120756,0.08000000000000000000,-1.4632532502904592,0.25000000000000000000,0.41141994648827009058,0.66666666666666666667,1.00112370242933995445,0.26086956521739130435,-0.06057366093763596862
5291,29,98,0,1,1,5,88,-1,1,3,-1,0,Public,0,2,0,College,1,Male,75,0.65116279069767441860,1.5064733641849445,0.95000000000000000000,1.5607353035251266,0.16666666666666666667,-1.3820803302236653,0.76000000000000000000,0.89789322050428102746,0.37500000000000000000,1.22405121298991452258,0.33333333333333333333,-0.93830579528379561332,0.43478260869565217391,1.9957406759407753
5292,23,94,0,1,1,8,94,-1,1,2,0,1,Public,1,2,0,High School,1,Male,73,0.51162790697674418605,0.50490329235353589810,0.85000000000000000000,1.2143392287691993,0.66666666666666666667,0.66134904657502703628,0.88000000000000000000,1.3145661271151175,0.25000000000000000000,0.41141994648827009058,0.33333333333333333333,-0.93830579528379561332,0.39130434782608695652,1.4816620917211725
5293,11,94,0,0,0,5,67,0,1,2,1,0,Public,0,5,0,High School,1,Female,67,0.23255813953488372093,-1.4982368513092814,0.85000000000000000000,1.2143392287691993,0.16666666666666666667,-1.3820803302236653,0.34000000000000000000,-0.56046195263364674254,0.25000000000000000000,0.41141994648827009058,0.83333333333333333333,1.9708384512859077,0.26086956521739130435,-0.06057366093763596862
5294,14,80,1,-1,1,6,61,0,1,0,0,1,Public,0,4,0,College,0,Female,65,0.30232558139534883721,-0.99745181539357705900,0.50000000000000000000,0.00195296712345365516,0.33333333333333333333,-0.70093720462410120756,0.22000000000000000000,-0.97713485924448324825,0.00000000000000000000,-1.21384258651501877340,0.66666666666666666667,1.00112370242933995445,0.21739130434782608696,-0.57465224515723879360
5295,28,92,0,0,1,7,87,-1,1,1,-1,-1,Public,1,1,0,High School,1,Female,71,0.62790697674418604651,1.3395450188797098,0.80000000000000000000,1.0411411913912356,0.50000000000000000000,-0.01979407902453708564,0.74000000000000000000,0.82844773606914160984,0.12500000000000000000,-0.40121132001337434141,0.16666666666666666667,-1.90802054414036339721,0.34782608695652173913,0.96758350750156968136
5296,19,67,0,0,1,6,55,-1,1,1,0,0,Public,0,4,0,High School,1,Male,63,0.41860465116279069767,-0.16281008886740319394,0.17500000000000000000,-1.1238342758333101,0.33333333333333333333,-0.70093720462410120756,0.10000000000000000000,-1.3938077658553198,0.12500000000000000000,-0.40121132001337434141,0.66666666666666666667,1.00112370242933995445,0.17391304347826086957,-1.0887308293768416
5297,20,83,0,-1,1,6,97,1,1,2,-1,1,Public,0,4,0,High School,0,Female,68,0.44186046511627906977,0.00411825643783157907,0.57500000000000000000,0.26175002319039914315,0.33333333333333333333,-0.70093720462410120756,0.94000000000000000000,1.5229025804205358,0.25000000000000000000,0.41141994648827009058,0.66666666666666666667,1.00112370242933995445,0.28260869565217391304,0.19646563117216544388
5298,25,99,0,1,0,6,58,1,1,0,0,0,Private,1,4,0,High School,1,Male,72,0.55813953488372093023,0.83875998296400544412,0.97500000000000000000,1.6473343222141084,0.33333333333333333333,-0.70093720462410120756,0.16000000000000000000,-1.1854713125499015,0.00000000000000000000,-1.21384258651501877340,0.66666666666666666667,1.00112370242933995445,0.36956521739130434783,1.2246227996113711
5299,24,72,-1,1,1,5,73,-1,1,2,0,1,Public,1,2,0,High School,1,Male,67,0.53488372093023255814,0.67183163765877067111,0.30000000000000000000,-0.69083918238840097948,0.16666666666666666667,-1.3820803302236653,0.46000000000000000000,-0.14378904602281023682,0.25000000000000000000,0.41141994648827009058,0.33333333333333333333,-0.93830579528379561332,0.26086956521739130435,-0.06057366093763596862
5300,22,92,0,1,0,6,99,-1,1,1,0,0,Public,-1,4,0,College,1,Female,71,0.48837209302325581395,0.33797494704830112509,0.80000000000000000000,1.0411411913912356,0.33333333333333333333,-0.70093720462410120756,0.98000000000000000000,1.6617935492908146,0.12500000000000000000,-0.40121132001337434141,0.66666666666666666667,1.00112370242933995445,0.34782608695652173913,0.96758350750156968136
5301,19,80,-1,-1,0,8,99,1,1,1,-1,0,Public,1,4,0,Postgraduate,1,Male,67,0.41860465116279069767,-0.16281008886740319394,0.50000000000000000000,0.00195296712345365516,0.66666666666666666667,0.66134904657502703628,0.98000000000000000000,1.6617935492908146,0.12500000000000000000,-0.40121132001337434141,0.66666666666666666667,1.00112370242933995445,0.26086956521739130435,-0.06057366093763596862
5302,18,62,0,1,1,6,89,0,1,0,1,1,Private,1,3,0,Postgraduate,1,Female,66,0.39534883720930232558,-0.32973843417263796696,0.05000000000000000000,-1.5568293692782193,0.33333333333333333333,-0.70093720462410120756,0.78000000000000000000,0.96733870493942044508,0.00000000000000000000,-1.21384258651501877340,0.50000000000000000000,0.03140895357277217056,0.23913043478260869565,-0.31761295304743738111
5303,25,91,0,1,0,7,92,0,1,3,-1,0,Public,-1,5,0,High School,1,Male,72,0.55813953488372093023,0.83875998296400544412,0.77500000000000000000,0.95454217270225377779,0.50000000000000000000,-0.01979407902453708564,0.84000000000000000000,1.1756751582448387,0.37500000000000000000,1.22405121298991452258,0.83333333333333333333,1.9708384512859077,0.36956521739130434783,1.2246227996113711
5304,23,67,-1,-1,0,9,98,0,1,2,-1,1,Public,-1,0,0,College,1,Female,64,0.51162790697674418605,0.50490329235353589810,0.17500000000000000000,-1.1238342758333101,0.83333333333333333333,1.34249217217459115821,0.96000000000000000000,1.5923480648556752,0.25000000000000000000,0.41141994648827009058,0.00000000000000000000,-2.8777352929969312,0.19565217391304347826,-0.83169153726704020610
5305,18,85,0,0,0,8,96,0,1,0,1,1,Public,-1,3,0,College,0,Male,68,0.39534883720930232558,-0.32973843417263796696,0.62500000000000000000,0.43494806056836280181,0.66666666666666666667,0.66134904657502703628,0.92000000000000000000,1.4534570959853964,0.00000000000000000000,-1.21384258651501877340,0.50000000000000000000,0.03140895357277217056,0.28260869565217391304,0.19646563117216544388
5306,26,63,1,1,0,5,81,0,1,0,-1,0,Public,-1,2,0,High School,0,Female,65,0.58139534883720930233,1.0056883282692402,0.07500000000000000000,-1.4702303505892374,0.16666666666666666667,-1.3820803302236653,0.62000000000000000000,0.41177482945830510413,0.00000000000000000000,-1.21384258651501877340,0.33333333333333333333,-0.93830579528379561332,0.21739130434782608696,-0.57465224515723879360
5307,19,98,0,1,1,8,87,1,1,1,0,0,Private,1,4,0,Postgraduate,0,Male,74,0.41860465116279069767,-0.16281008886740319394,0.95000000000000000000,1.5607353035251266,0.66666666666666666667,0.66134904657502703628,0.74000000000000000000,0.82844773606914160984,0.12500000000000000000,-0.40121132001337434141,0.66666666666666666667,1.00112370242933995445,0.41304347826086956522,1.7387013838309739
5308,15,72,0,-1,1,9,80,0,1,4,0,1,Private,0,4,0,College,0,Female,65,0.32558139534883720930,-0.83052347008834228599,0.30000000000000000000,-0.69083918238840097948,0.83333333333333333333,1.34249217217459115821,0.60000000000000000000,0.34232934502316568651,0.50000000000000000000,2.0366824794915590,0.66666666666666666667,1.00112370242933995445,0.21739130434782608696,-0.57465224515723879360
5309,15,69,1,-1,1,6,75,0,0,2,-1,1,Public,1,2,0,High School,1,Female,63,0.32558139534883720930,-0.83052347008834228599,0.22500000000000000000,-0.95063623845534646747,0.33333333333333333333,-0.70093720462410120756,0.50000000000000000000,-0.00489807715253140159,0.25000000000000000000,0.41141994648827009058,0.33333333333333333333,-0.93830579528379561332,0.17391304347826086957,-1.0887308293768416
5310,14,65,0,0,1,5,94,0,1,5,-1,0,Private,-1,3,0,Postgraduate,0,Male,65,0.30232558139534883721,-0.99745181539357705900,0.12500000000000000000,-1.2970323132112738,0.16666666666666666667,-1.3820803302236653,0.88000000000000000000,1.3145661271151175,0.62500000000000000000,2.8493137459932034,0.50000000000000000000,0.03140895357277217056,0.21739130434782608696,-0.57465224515723879360
5311,18,98,-1,1,1,6,87,0,1,0,0,0,Public,0,1,0,High School,1,Male,70,0.39534883720930232558,-0.32973843417263796696,0.95000000000000000000,1.5607353035251266,0.33333333333333333333,-0.70093720462410120756,0.74000000000000000000,0.82844773606914160984,0.00000000000000000000,-1.21384258651501877340,0.16666666666666666667,-1.90802054414036339721,0.32608695652173913043,0.71054421539176826886
5312,27,88,0,1,1,7,93,0,1,0,-1,0,Public,0,4,0,High School,0,Male,71,0.60465116279069767442,1.1726166735744750,0.70000000000000000000,0.69474511663530828980,0.50000000000000000000,-0.01979407902453708564,0.86000000000000000000,1.2451206426799781,0.00000000000000000000,-1.21384258651501877340,0.66666666666666666667,1.00112370242933995445,0.34782608695652173913,0.96758350750156968136
5313,15,90,0,0,1,8,55,0,1,1,-1,0,Public,0,1,0,College,1,Female,66,0.32558139534883720930,-0.83052347008834228599,0.75000000000000000000,0.86794315401327194846,0.66666666666666666667,0.66134904657502703628,0.10000000000000000000,-1.3938077658553198,0.12500000000000000000,-0.40121132001337434141,0.16666666666666666667,-1.90802054414036339721,0.23913043478260869565,-0.31761295304743738111
5314,21,80,0,0,1,6,79,-1,1,2,0,1,Public,1,3,0,College,1,Male,69,0.46511627906976744186,0.17104660174306635208,0.50000000000000000000,0.00195296712345365516,0.33333333333333333333,-0.70093720462410120756,0.58000000000000000000,0.27288386058802626889,0.25000000000000000000,0.41141994648827009058,0.50000000000000000000,0.03140895357277217056,0.30434782608695652174,0.45350492328196685637
5315,16,79,0,1,1,4,66,1,1,2,0,0,Public,0,2,0,College,0,Male,67,0.34883720930232558140,-0.66359512478310751298,0.47500000000000000000,-0.08464605156552817417,0.00000000000000000000,-2.0632234558232295,0.32000000000000000000,-0.62990743706878616016,0.25000000000000000000,0.41141994648827009058,0.33333333333333333333,-0.93830579528379561332,0.26086956521739130435,-0.06057366093763596862
5316,18,64,0,1,1,5,76,-1,1,1,-1,0,Public,1,4,0,High School,0,Male,64,0.39534883720930232558,-0.32973843417263796696,0.10000000000000000000,-1.3836313319002556,0.16666666666666666667,-1.3820803302236653,0.52000000000000000000,0.06454740728260801603,0.12500000000000000000,-0.40121132001337434141,0.66666666666666666667,1.00112370242933995445,0.19565217391304347826,-0.83169153726704020610
5317,11,82,1,1,0,8,81,1,1,2,-1,1,Public,1,2,0,High School,0,Female,67,0.23255813953488372093,-1.4982368513092814,0.55000000000000000000,0.17515100450141731382,0.66666666666666666667,0.66134904657502703628,0.62000000000000000000,0.41177482945830510413,0.25000000000000000000,0.41141994648827009058,0.33333333333333333333,-0.93830579528379561332,0.26086956521739130435,-0.06057366093763596862
5318,19,70,0,1,1,10,92,0,1,1,-1,1,Public,1,4,0,High School,1,Male,67,0.41860465116279069767,-0.16281008886740319394,0.25000000000000000000,-0.86403721976636463814,1.00000000000000000000,2.0236352977741553,0.84000000000000000000,1.1756751582448387,0.12500000000000000000,-0.40121132001337434141,0.66666666666666666667,1.00112370242933995445,0.26086956521739130435,-0.06057366093763596862
5319,19,99,1,0,0,7,52,0,1,1,0,0,Public,0,4,0,High School,1,Male,70,0.41860465116279069767,-0.16281008886740319394,0.97500000000000000000,1.6473343222141084,0.50000000000000000000,-0.01979407902453708564,0.04000000000000000000,-1.6021442191607380,0.12500000000000000000,-0.40121132001337434141,0.66666666666666666667,1.00112370242933995445,0.32608695652173913043,0.71054421539176826886
5320,23,92,1,1,0,9,58,0,1,2,-1,0,Private,0,1,0,Postgraduate,1,Female,71,0.51162790697674418605,0.50490329235353589810,0.80000000000000000000,1.0411411913912356,0.83333333333333333333,1.34249217217459115821,0.16000000000000000000,-1.1854713125499015,0.25000000000000000000,0.41141994648827009058,0.16666666666666666667,-1.90802054414036339721,0.34782608695652173913,0.96758350750156968136
5321,21,77,0,-1,1,5,96,1,1,2,-1,1,Private,0,5,0,High School,1,Female,68,0.46511627906976744186,0.17104660174306635208,0.42500000000000000000,-0.25784408894349183283,0.16666666666666666667,-1.3820803302236653,0.92000000000000000000,1.4534570959853964,0.25000000000000000000,0.41141994648827009058,0.83333333333333333333,1.9708384512859077,0.28260869565217391304,0.19646563117216544388
5322,13,66,1,1,0,6,98,-1,1,1,1,1,Public,1,2,0,High School,1,Male,65,0.27906976744186046512,-1.1643801606988118,0.15000000000000000000,-1.2104332945222920,0.33333333333333333333,-0.70093720462410120756,0.96000000000000000000,1.5923480648556752,0.12500000000000000000,-0.40121132001337434141,0.33333333333333333333,-0.93830579528379561332,0.21739130434782608696,-0.57465224515723879360
5323,27,91,0,0,0,4,53,0,1,1,-1,0,Private,1,3,0,Postgraduate,1,Female,70,0.60465116279069767442,1.1726166735744750,0.77500000000000000000,0.95454217270225377779,0.00000000000000000000,-2.0632234558232295,0.06000000000000000000,-1.5326987347255986,0.12500000000000000000,-0.40121132001337434141,0.50000000000000000000,0.03140895357277217056,0.32608695652173913043,0.71054421539176826886
5325,21,68,1,1,1,6,50,1,1,3,0,-1,Private,0,4,0,High School,1,Male,67,0.46511627906976744186,0.17104660174306635208,0.20000000000000000000,-1.03723525714432829680,0.33333333333333333333,-0.70093720462410120756,0.00000000000000000000,-1.7410351880310168,0.37500000000000000000,1.22405121298991452258,0.66666666666666666667,1.00112370242933995445,0.26086956521739130435,-0.06057366093763596862
5326,20,68,-1,-1,0,8,88,0,1,5,-1,-1,Private,0,3,0,High School,0,Male,63,0.44186046511627906977,0.00411825643783157907,0.20000000000000000000,-1.03723525714432829680,0.66666666666666666667,0.66134904657502703628,0.76000000000000000000,0.89789322050428102746,0.62500000000000000000,2.8493137459932034,0.50000000000000000000,0.03140895357277217056,0.17391304347826086957,-1.0887308293768416
5508,5,65,-1,1,0,7,71,0,1,0,-1,0,Private,-1,2,0,College,-1,Male,56,0.09302325581395348837,-2.4998069231406900,0.12500000000000000000,-1.2970323132112738,0.50000000000000000000,-0.01979407902453708564,0.42000000000000000000,-0.28268001489308907206,0.00000000000000000000,-1.21384258651501877340,0.33333333333333333333,-0.93830579528379561332,0.02173913043478260870,-2.8880058741454515
5327,17,82,0,-1,1,6,84,1,1,2,-1,-1,Public,-1,3,0,High School,0,Female,65,0.37209302325581395349,-0.49666677947787273997,0.55000000000000000000,0.17515100450141731382,0.33333333333333333333,-0.70093720462410120756,0.68000000000000000000,0.62011128276372335699,0.25000000000000000000,0.41141994648827009058,0.50000000000000000000,0.03140895357277217056,0.21739130434782608696,-0.57465224515723879360
5328,21,91,0,0,1,10,78,1,1,2,-1,1,Public,-1,2,0,High School,1,Male,70,0.46511627906976744186,0.17104660174306635208,0.77500000000000000000,0.95454217270225377779,1.00000000000000000000,2.0236352977741553,0.56000000000000000000,0.20343837615288685127,0.25000000000000000000,0.41141994648827009058,0.33333333333333333333,-0.93830579528379561332,0.32608695652173913043,0.71054421539176826886
5329,23,73,0,1,0,10,85,0,1,1,-1,0,Public,0,3,0,College,1,Male,67,0.51162790697674418605,0.50490329235353589810,0.32500000000000000000,-0.60424016369941915015,1.00000000000000000000,2.0236352977741553,0.70000000000000000000,0.68955676719886277461,0.12500000000000000000,-0.40121132001337434141,0.50000000000000000000,0.03140895357277217056,0.26086956521739130435,-0.06057366093763596862
5330,10,63,0,1,0,4,77,-1,0,3,-1,0,Private,0,3,0,High School,1,Male,60,0.20930232558139534884,-1.6651651966145162,0.07500000000000000000,-1.4702303505892374,0.00000000000000000000,-2.0632234558232295,0.54000000000000000000,0.13399289171774743365,0.37500000000000000000,1.22405121298991452258,0.50000000000000000000,0.03140895357277217056,0.10869565217391304348,-1.8598487057062459
5331,17,79,-1,1,0,8,62,-1,1,1,-1,0,Public,0,3,0,High School,1,Female,64,0.37209302325581395349,-0.49666677947787273997,0.47500000000000000000,-0.08464605156552817417,0.66666666666666666667,0.66134904657502703628,0.24000000000000000000,-0.90768937480934383063,0.12500000000000000000,-0.40121132001337434141,0.50000000000000000000,0.03140895357277217056,0.19565217391304347826,-0.83169153726704020610
5332,18,90,-1,0,0,6,88,-1,1,1,0,0,Private,-1,1,0,High School,0,Female,65,0.39534883720930232558,-0.32973843417263796696,0.75000000000000000000,0.86794315401327194846,0.33333333333333333333,-0.70093720462410120756,0.76000000000000000000,0.89789322050428102746,0.12500000000000000000,-0.40121132001337434141,0.16666666666666666667,-1.90802054414036339721,0.21739130434782608696,-0.57465224515723879360
5333,22,69,0,0,0,8,89,-1,0,0,-1,1,Public,1,5,0,High School,0,Female,64,0.48837209302325581395,0.33797494704830112509,0.22500000000000000000,-0.95063623845534646747,0.66666666666666666667,0.66134904657502703628,0.78000000000000000000,0.96733870493942044508,0.00000000000000000000,-1.21384258651501877340,0.83333333333333333333,1.9708384512859077,0.19565217391304347826,-0.83169153726704020610
5334,27,69,0,-1,1,5,93,0,1,1,0,0,Public,1,4,0,College,0,Male,67,0.60465116279069767442,1.1726166735744750,0.22500000000000000000,-0.95063623845534646747,0.16666666666666666667,-1.3820803302236653,0.86000000000000000000,1.2451206426799781,0.12500000000000000000,-0.40121132001337434141,0.66666666666666666667,1.00112370242933995445,0.26086956521739130435,-0.06057366093763596862
5335,15,98,0,0,1,9,98,1,1,0,0,0,Private,1,3,0,High School,1,Female,71,0.32558139534883720930,-0.83052347008834228599,0.95000000000000000000,1.5607353035251266,0.83333333333333333333,1.34249217217459115821,0.96000000000000000000,1.5923480648556752,0.00000000000000000000,-1.21384258651501877340,0.50000000000000000000,0.03140895357277217056,0.34782608695652173913,0.96758350750156968136
5336,17,98,0,0,0,9,87,-1,1,0,1,0,Private,1,3,0,High School,0,Female,69,0.37209302325581395349,-0.49666677947787273997,0.95000000000000000000,1.5607353035251266,0.83333333333333333333,1.34249217217459115821,0.74000000000000000000,0.82844773606914160984,0.00000000000000000000,-1.21384258651501877340,0.50000000000000000000,0.03140895357277217056,0.30434782608695652174,0.45350492328196685637
5337,17,100,0,1,1,5,53,-1,1,1,0,1,Public,1,4,0,High School,1,Male,70,0.37209302325581395349,-0.49666677947787273997,1.00000000000000000000,1.7339333409030902,0.16666666666666666667,-1.3820803302236653,0.06000000000000000000,-1.5326987347255986,0.12500000000000000000,-0.40121132001337434141,0.66666666666666666667,1.00112370242933995445,0.32608695652173913043,0.71054421539176826886
5338,15,92,0,0,1,7,51,0,1,1,1,1,Public,1,3,0,College,1,Female,69,0.32558139534883720930,-0.83052347008834228599,0.80000000000000000000,1.0411411913912356,0.50000000000000000000,-0.01979407902453708564,0.02000000000000000000,-1.6715897035958774,0.12500000000000000000,-0.40121132001337434141,0.50000000000000000000,0.03140895357277217056,0.30434782608695652174,0.45350492328196685637
5339,18,68,1,1,1,7,87,1,1,3,0,0,Public,1,4,0,High School,1,Male,69,0.39534883720930232558,-0.32973843417263796696,0.20000000000000000000,-1.03723525714432829680,0.50000000000000000000,-0.01979407902453708564,0.74000000000000000000,0.82844773606914160984,0.37500000000000000000,1.22405121298991452258,0.66666666666666666667,1.00112370242933995445,0.30434782608695652174,0.45350492328196685637
5341,14,74,-1,0,1,7,66,0,1,0,0,1,Private,-1,3,0,Postgraduate,1,Male,63,0.30232558139534883721,-0.99745181539357705900,0.35000000000000000000,-0.51764114501043732082,0.50000000000000000000,-0.01979407902453708564,0.32000000000000000000,-0.62990743706878616016,0.00000000000000000000,-1.21384258651501877340,0.50000000000000000000,0.03140895357277217056,0.17391304347826086957,-1.0887308293768416
5344,17,92,0,1,1,8,66,0,1,2,-1,0,Public,1,3,0,High School,1,Female,69,0.37209302325581395349,-0.49666677947787273997,0.80000000000000000000,1.0411411913912356,0.66666666666666666667,0.66134904657502703628,0.32000000000000000000,-0.62990743706878616016,0.25000000000000000000,0.41141994648827009058,0.50000000000000000000,0.03140895357277217056,0.30434782608695652174,0.45350492328196685637
5345,18,89,0,0,0,5,53,0,1,5,-1,1,Private,0,4,0,College,1,Male,69,0.39534883720930232558,-0.32973843417263796696,0.72500000000000000000,0.78134413532429011913,0.16666666666666666667,-1.3820803302236653,0.06000000000000000000,-1.5326987347255986,0.62500000000000000000,2.8493137459932034,0.66666666666666666667,1.00112370242933995445,0.30434782608695652174,0.45350492328196685637
5347,18,96,0,1,1,9,80,1,1,1,-1,0,Public,1,3,0,College,1,Male,72,0.39534883720930232558,-0.32973843417263796696,0.90000000000000000000,1.3875372661471629,0.83333333333333333333,1.34249217217459115821,0.60000000000000000000,0.34232934502316568651,0.12500000000000000000,-0.40121132001337434141,0.50000000000000000000,0.03140895357277217056,0.36956521739130434783,1.2246227996113711
5348,7,93,1,1,1,9,52,1,1,1,0,-1,Private,-1,3,0,High School,0,Female,65,0.13953488372093023256,-2.1659502325302205,0.82500000000000000000,1.1277402100802174,0.83333333333333333333,1.34249217217459115821,0.04000000000000000000,-1.6021442191607380,0.12500000000000000000,-0.40121132001337434141,0.50000000000000000000,0.03140895357277217056,0.21739130434782608696,-0.57465224515723879360
5349,8,67,0,0,1,7,92,0,1,0,1,1,Private,1,2,0,College,1,Male,63,0.16279069767441860465,-1.9990218872249857,0.17500000000000000000,-1.1238342758333101,0.50000000000000000000,-0.01979407902453708564,0.84000000000000000000,1.1756751582448387,0.00000000000000000000,-1.21384258651501877340,0.33333333333333333333,-0.93830579528379561332,0.17391304347826086957,-1.0887308293768416
5350,20,95,0,0,0,7,58,-1,1,1,-1,1,Public,0,4,0,College,1,Male,69,0.44186046511627906977,0.00411825643783157907,0.87500000000000000000,1.3009382474581811,0.50000000000000000000,-0.01979407902453708564,0.16000000000000000000,-1.1854713125499015,0.12500000000000000000,-0.40121132001337434141,0.66666666666666666667,1.00112370242933995445,0.30434782608695652174,0.45350492328196685637
5351,24,71,1,0,1,9,90,-1,1,3,0,1,Private,0,3,0,College,1,Male,69,0.53488372093023255814,0.67183163765877067111,0.27500000000000000000,-0.77743820107738280881,0.83333333333333333333,1.34249217217459115821,0.80000000000000000000,1.03678418937455986270,0.37500000000000000000,1.22405121298991452258,0.50000000000000000000,0.03140895357277217056,0.30434782608695652174,0.45350492328196685637
5352,22,63,0,-1,1,7,80,0,1,2,1,1,Private,-1,2,0,College,0,Female,64,0.48837209302325581395,0.33797494704830112509,0.07500000000000000000,-1.4702303505892374,0.50000000000000000000,-0.01979407902453708564,0.60000000000000000000,0.34232934502316568651,0.25000000000000000000,0.41141994648827009058,0.33333333333333333333,-0.93830579528379561332,0.19565217391304347826,-0.83169153726704020610
5353,21,86,0,-1,1,9,59,1,1,2,0,1,Private,1,3,0,College,1,Male,69,0.46511627906976744186,0.17104660174306635208,0.65000000000000000000,0.52154707925734463114,0.83333333333333333333,1.34249217217459115821,0.18000000000000000000,-1.1160258281147621,0.25000000000000000000,0.41141994648827009058,0.50000000000000000000,0.03140895357277217056,0.30434782608695652174,0.45350492328196685637
5354,27,86,0,1,0,7,88,0,1,1,0,0,Private,0,3,0,Postgraduate,0,Male,72,0.60465116279069767442,1.1726166735744750,0.65000000000000000000,0.52154707925734463114,0.50000000000000000000,-0.01979407902453708564,0.76000000000000000000,0.89789322050428102746,0.12500000000000000000,-0.40121132001337434141,0.50000000000000000000,0.03140895357277217056,0.36956521739130434783,1.2246227996113711
5355,17,64,0,-1,0,7,73,1,1,1,-1,0,Public,0,4,0,College,1,Male,62,0.37209302325581395349,-0.49666677947787273997,0.10000000000000000000,-1.3836313319002556,0.50000000000000000000,-0.01979407902453708564,0.46000000000000000000,-0.14378904602281023682,0.12500000000000000000,-0.40121132001337434141,0.66666666666666666667,1.00112370242933995445,0.15217391304347826087,-1.3457701214866430
5356,25,73,1,0,1,5,82,-1,0,1,0,0,Private,1,3,1,High School,1,Male,66,0.55813953488372093023,0.83875998296400544412,0.32500000000000000000,-0.60424016369941915015,0.16666666666666666667,-1.3820803302236653,0.64000000000000000000,0.48122031389344452175,0.12500000000000000000,-0.40121132001337434141,0.50000000000000000000,0.03140895357277217056,0.23913043478260869565,-0.31761295304743738111
5357,10,100,-1,0,0,5,93,-1,1,2,0,-1,Public,0,1,0,High School,-1,Female,65,0.20930232558139534884,-1.6651651966145162,1.00000000000000000000,1.7339333409030902,0.16666666666666666667,-1.3820803302236653,0.86000000000000000000,1.2451206426799781,0.25000000000000000000,0.41141994648827009058,0.16666666666666666667,-1.90802054414036339721,0.21739130434782608696,-0.57465224515723879360
5358,15,87,1,1,1,8,63,0,1,0,1,0,Public,0,3,0,College,1,Female,69,0.32558139534883720930,-0.83052347008834228599,0.67500000000000000000,0.60814609794632646047,0.66666666666666666667,0.66134904657502703628,0.26000000000000000000,-0.83824389037420441301,0.00000000000000000000,-1.21384258651501877340,0.50000000000000000000,0.03140895357277217056,0.30434782608695652174,0.45350492328196685637
5359,9,89,0,-1,0,10,68,1,1,1,1,1,Public,-1,3,0,High School,1,Female,65,0.18604651162790697674,-1.8320935419197509,0.72500000000000000000,0.78134413532429011913,1.00000000000000000000,2.0236352977741553,0.36000000000000000000,-0.49101646819850732492,0.12500000000000000000,-0.40121132001337434141,0.50000000000000000000,0.03140895357277217056,0.21739130434782608696,-0.57465224515723879360
5360,18,69,1,0,1,7,100,0,1,3,0,1,Public,-1,2,0,High School,1,Male,67,0.39534883720930232558,-0.32973843417263796696,0.22500000000000000000,-0.95063623845534646747,0.50000000000000000000,-0.01979407902453708564,1.00000000000000000000,1.7312390337259540,0.37500000000000000000,1.22405121298991452258,0.33333333333333333333,-0.93830579528379561332,0.26086956521739130435,-0.06057366093763596862
5361,20,63,-1,0,1,7,75,-1,1,2,0,1,Public,0,2,0,High School,1,Female,63,0.44186046511627906977,0.00411825643783157907,0.07500000000000000000,-1.4702303505892374,0.50000000000000000000,-0.01979407902453708564,0.50000000000000000000,-0.00489807715253140159,0.25000000000000000000,0.41141994648827009058,0.33333333333333333333,-0.93830579528379561332,0.17391304347826086957,-1.0887308293768416
